season,week,date,time_et,game_type,away,home,rank_away,rank_home,conf_away,conf_home,neutral,score_away,score_home,q1_away,q2_away,q3_away,q4_away,ot_away,q1_home,q2_home,q3_home,q4_home,ot_home,first_downs_away,first_downs_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,total_yards_away,total_yards_home,fum_away,fum_home,int_away,int_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,possession_away,possession_home,attendance,tv
2002,3,2002-09-07,10:15 PM,regular,Colorado State,UCLA,19,,mwc,pac12,False,19,30,3,10,0,6,0,0,7,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58078,
2002,4,2002-09-12,7:45 PM,regular,Marshall,Virginia Tech,16,11,mac,big-east,False,21,47,0,0,0,21,0,10,10,6,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65049,
2002,4,2002-09-14,12:00 PM,regular,Arkansas State,Illinois,,,sun-belt,big10,False,7,59,0,7,0,0,0,7,17,21,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46258,
2002,4,2002-09-14,12:00 PM,regular,Georgia Tech,Clemson,,,acc,acc,False,19,24,6,0,7,6,0,10,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,2002-09-14,12:00 PM,regular,Miami (FL),Temple,1,,big-east,big-east,False,44,21,14,10,13,7,0,0,14,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33169,
2002,4,2002-09-14,12:10 PM,regular,Northern Illinois,Wisconsin,,22,mac,big10,False,21,24,3,3,3,12,0,0,10,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77460,
2002,4,2002-09-14,12:10 PM,regular,California,Michigan State,,15,pac12,big10,False,46,22,7,18,7,14,0,0,0,14,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72634,
2002,4,2002-09-14,12:30 PM,regular,Vanderbilt,Auburn,,,sec,sec,False,6,31,0,6,0,0,0,14,0,10,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76127,
2002,4,2002-09-14,1:00 PM,regular,Duke,Northwestern,,,acc,big10,False,21,26,7,7,7,0,0,0,13,6,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22910,
2002,4,2002-09-14,2:00 PM,regular,Tulsa,Louisiana Tech,,,wac,wac,False,9,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18600,
2002,4,2002-09-14,2:00 PM,regular,Western Michigan,Purdue,,,mac,big10,False,24,28,14,0,0,10,0,7,0,14,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55140,
2002,4,2002-09-14,2:00 PM,regular,Cal Poly SLO,Kent State,,,,mac,False,34,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8410,
2002,4,2002-09-14,2:00 PM,regular,Indiana State,Ball State,,,,mac,False,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12924,
2002,4,2002-09-14,2:10 PM,regular,Eastern Illinois,Kansas State,,,,big12,False,13,63,13,0,0,0,0,15,28,13,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45642,
2002,4,2002-09-14,2:30 PM,regular,Michigan,Notre Dame,7,20,big10,ind,False,23,25,7,0,10,6,0,7,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80795,
2002,4,2002-09-14,2:30 PM,regular,Toledo,Minnesota,,,mac,big10,False,21,31,14,0,7,0,0,7,7,7,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36640,
2002,4,2002-09-14,3:30 PM,regular,Rhode Island,Syracuse,,,,big-east,False,17,63,0,17,0,0,0,14,28,7,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43089,
2002,4,2002-09-14,3:30 PM,regular,Ole Miss,Texas Tech,,,sec,big12,False,28,42,0,7,7,14,0,10,18,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40228,
2002,4,2002-09-14,3:30 PM,regular,USC,Colorado,17,18,pac12,big12,False,40,3,14,6,0,20,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53119,
2002,4,2002-09-14,3:30 PM,regular,Idaho,Oregon,,13,sun-belt,pac12,False,21,58,0,7,7,7,0,7,20,14,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55187,
2002,4,2002-09-14,3:30 PM,regular,Georgia,South Carolina,9,,sec,sec,False,13,7,3,0,0,10,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84227,
2002,4,2002-09-14,3:30 PM,regular,Washington State,Ohio State,10,6,pac12,big10,False,7,25,7,0,0,0,0,3,3,12,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104553,
2002,4,2002-09-14,4:00 PM,regular,Boise State,Wyoming,,,wac,mwc,False,35,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16256,
2002,4,2002-09-14,4:05 PM,regular,BYU,Nevada,,,mwc,wac,False,28,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23109,
2002,4,2002-09-14,6:00 PM,regular,SE Missouri State,Eastern Michigan,,,,mac,False,32,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9581,
2002,4,2002-09-14,6:00 PM,regular,Ohio,Florida,,12,mac,sec,False,6,34,3,3,0,0,0,7,7,7,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84002,
2002,4,2002-09-14,6:00 PM,regular,Central Michigan,Akron,,,mac,mac,False,24,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15629,
2002,4,2002-09-14,6:00 PM,regular,Missouri,Bowling Green,,,big12,mac,False,28,51,7,7,7,7,0,17,17,10,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21969,
2002,4,2002-09-14,6:05 PM,regular,Iowa State,Iowa,,,big12,big10,False,36,31,7,0,23,6,0,7,17,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70397,
2002,4,2002-09-14,6:30 PM,regular,Wake Forest,NC State,,19,acc,acc,False,13,32,6,0,7,0,0,7,13,9,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51094,
2002,4,2002-09-14,7:00 PM,regular,North Texas,Alabama,,,sun-belt,sec,False,7,33,0,7,0,0,0,3,16,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79818,
2002,4,2002-09-14,7:00 PM,regular,Jacksonville State,Mississippi State,,,,sec,False,13,51,0,13,0,0,0,13,19,7,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47456,
2002,4,2002-09-14,7:00 PM,regular,Missouri State,Kansas,,,,big12,False,24,44,7,7,10,0,0,7,14,13,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40500,
2002,4,2002-09-14,7:00 PM,regular,UNLV,Oregon State,,,mwc,pac12,False,17,47,0,7,3,7,0,23,14,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36121,
2002,4,2002-09-14,7:00 PM,regular,McNeese State,UL-Monroe,,,,sun-belt,False,24,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10091,
2002,4,2002-09-14,7:00 PM,regular,Memphis,Southern Miss,,,cusa,cusa,False,14,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28419,
2002,4,2002-09-14,7:00 PM,regular,SMU,TCU,,,wac,cusa,False,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30621,
2002,4,2002-09-14,7:00 PM,regular,Southern Utah,Troy,,,,ind,False,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15288,
2002,4,2002-09-14,7:00 PM,regular,West Virginia,Cincinnati,,,big-east,cusa,False,35,32,14,14,7,0,0,17,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28806,
2002,4,2002-09-14,7:00 PM,regular,Army,Rutgers,,,cusa,big-east,False,0,44,0,0,0,0,0,10,7,20,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28514,
2002,4,2002-09-14,7:00 PM,regular,Pittsburgh,UAB,,,big-east,cusa,False,26,20,10,7,3,6,0,10,3,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15027,
2002,4,2002-09-14,7:00 PM,regular,Indiana,Kentucky,,,big10,sec,False,17,27,0,3,14,0,0,14,0,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70347,
2002,4,2002-09-14,7:00 PM,regular,USF,Arkansas,,,ind,sec,False,3,42,0,0,0,3,0,21,14,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55817,
2002,4,2002-09-14,7:00 PM,regular,UTEP,Oklahoma,,2,wac,big12,False,0,68,0,0,0,0,0,14,24,17,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74468,
2002,4,2002-09-14,7:00 PM,regular,UCLA,Oklahoma State,23,,pac12,big12,False,38,24,17,7,14,0,0,10,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43020,
2002,4,2002-09-14,7:00 PM,regular,Tulane,East Carolina,,,cusa,cusa,False,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35300,
2002,4,2002-09-14,7:30 PM,regular,Connecticut,Buffalo,,,ind,mac,False,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17012,
2002,4,2002-09-14,7:45 PM,regular,Florida State,Maryland,5,,acc,acc,False,37,10,6,24,0,7,0,0,0,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51758,
2002,4,2002-09-14,8:00 PM,regular,Miami (OH),LSU,,25,mac,sec,False,7,33,0,7,0,0,0,13,10,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90010,
2002,4,2002-09-14,8:00 PM,regular,Texas,North Carolina,3,,big12,acc,False,52,21,10,14,7,21,0,0,7,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60500,
2002,4,2002-09-14,8:00 PM,regular,Nebraska,Penn State,8,,big12,big10,False,7,40,0,7,0,0,0,0,13,20,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110753,
2002,4,2002-09-14,8:00 PM,regular,UL-Lafayette,Houston,,,sun-belt,cusa,False,17,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,4,2002-09-14,8:05 PM,regular,Baylor,New Mexico,,,big12,mwc,False,0,23,0,0,0,0,0,7,0,10,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30013,
2002,4,2002-09-14,9:05 PM,regular,Idaho State,Utah State,,,,ind,False,33,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16231,
2002,4,2002-09-14,9:30 PM,regular,Louisville,Colorado State,,24,cusa,mwc,False,33,36,7,7,0,19,0,7,13,13,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31607,
2002,4,2002-09-14,10:00 PM,regular,Utah,Arizona,,,mwc,pac12,False,17,23,0,7,7,3,0,7,6,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44243,
2002,4,2002-09-14,10:00 PM,regular,San Jose State,Stanford,,,wac,pac12,False,26,63,10,10,6,0,0,7,21,21,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54500,
2002,4,2002-09-14,10:05 PM,regular,Arizona State,San Diego State,,,pac12,mwc,False,39,28,0,14,18,7,0,6,16,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29041,
2002,5,2002-09-19,7:45 PM,regular,Auburn,Mississippi State,,,sec,sec,False,42,14,0,21,0,21,0,7,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52583,
2002,5,2002-09-20,7:00 PM,regular,UCF,Marshall,,,mac,mac,False,21,26,7,7,0,7,0,3,17,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900,
2002,5,2002-09-21,12:00 PM,regular,Rutgers,Pittsburgh,,,big-east,big-east,False,3,23,0,0,3,0,0,0,10,7,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32519,
2002,5,2002-09-21,12:00 PM,regular,Ohio,Connecticut,,,mac,ind,False,19,37,7,6,6,0,0,0,6,7,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15901,
2002,5,2002-09-21,12:05 PM,regular,Northwestern,Navy,,,big10,ind,False,49,40,14,14,7,14,0,7,14,10,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27012,
2002,5,2002-09-21,12:10 PM,regular,Arizona,Wisconsin,,22,pac12,big10,False,10,31,0,0,7,3,0,0,24,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78582,
2002,5,2002-09-21,12:10 PM,regular,Utah,Michigan,,14,mwc,big10,False,7,10,0,0,0,7,0,7,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109734,
2002,5,2002-09-21,12:10 PM,regular,Louisiana Tech,Penn State,,15,wac,big10,False,17,49,10,0,7,0,0,14,7,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103987,
2002,5,2002-09-21,12:30 PM,regular,Vanderbilt,Ole Miss,,,sec,sec,False,38,45,0,7,10,21,0,10,6,22,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50427,
2002,5,2002-09-21,12:30 PM,regular,NC State,Texas Tech,17,,acc,big12,False,51,48,10,7,21,7,6,7,3,7,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35864,
2002,5,2002-09-21,1:00 PM,regular,Louisville,Army,,,cusa,cusa,False,45,14,10,21,0,14,0,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28625,
2002,5,2002-09-21,1:00 PM,regular,Ball State,Clemson,,,mac,acc,False,7,30,7,0,0,0,0,0,17,6,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,
2002,5,2002-09-21,1:00 PM,regular,Northwestern State,Georgia,,8,,sec,False,7,45,0,0,7,0,0,14,17,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86520,
2002,5,2002-09-21,1:30 PM,regular,Middle Tennessee,Kentucky,,,sun-belt,sec,False,22,44,0,16,6,0,0,17,7,13,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60584,
2002,5,2002-09-21,2:00 PM,regular,Kent State,Miami (OH),,,mac,mac,False,20,27,0,10,7,3,0,14,0,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15042,
2002,5,2002-09-21,2:00 PM,regular,Wake Forest,Purdue,,,acc,big10,False,24,21,0,14,10,0,0,7,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48550,
2002,5,2002-09-21,2:00 PM,regular,San Jose State,Illinois,,,wac,big10,False,38,35,7,14,7,10,0,0,21,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50990,
2002,5,2002-09-21,2:30 PM,regular,Buffalo,Minnesota,,,mac,big10,False,17,41,0,14,0,3,0,17,14,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34294,
2002,5,2002-09-21,3:00 PM,regular,Akron,Virginia,,,mac,acc,False,29,48,0,15,7,7,0,14,7,13,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56216,
2002,5,2002-09-21,3:30 PM,regular,Colorado,UCLA,,20,big12,pac12,False,31,17,0,10,11,10,0,0,7,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63880,
2002,5,2002-09-21,3:30 PM,regular,BYU,Georgia Tech,,,mwc,acc,False,19,28,0,10,9,0,0,0,7,7,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43719,
2002,5,2002-09-21,3:30 PM,regular,Notre Dame,Michigan State,12,,ind,big10,False,21,17,7,7,0,7,0,3,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75182,
2002,5,2002-09-21,3:30 PM,regular,Portland State,Oregon,,9,,pac12,False,0,41,0,0,0,0,0,10,7,10,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56066,
2002,5,2002-09-21,3:30 PM,regular,Virginia Tech,Texas A&M,7,19,big-east,big12,False,13,3,0,3,3,7,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83746,
2002,5,2002-09-21,3:30 PM,regular,Ohio State,Cincinnati,6,,big10,cusa,False,23,19,0,7,7,9,0,9,3,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66319,
2002,5,2002-09-21,3:30 PM,regular,Utah State,Iowa,,,ind,big10,False,7,48,0,7,0,0,0,14,10,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54211,
2002,5,2002-09-21,3:30 PM,regular,Florida,Tennessee,10,4,sec,sec,False,30,13,0,24,0,6,0,0,0,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108722,
2002,5,2002-09-21,4:05 PM,regular,Rice,Nevada,,,wac,wac,False,21,31,14,0,0,7,0,10,7,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17201,
2002,5,2002-09-21,5:00 PM,regular,Air Force,California,,23,mwc,pac12,False,23,21,3,0,7,13,0,3,6,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,5,2002-09-21,5:00 PM,regular,Montana State,Washington State,,16,,pac12,False,28,45,7,0,7,14,0,3,21,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23713,
2002,5,2002-09-21,5:00 PM,regular,Central Michigan,Indiana,,,mac,big10,False,29,39,14,12,3,0,0,10,6,9,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32740,
2002,5,2002-09-21,5:00 PM,regular,San Diego State,Idaho,,,mwc,sun-belt,False,38,48,10,14,7,7,0,10,7,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14887,
2002,5,2002-09-21,6:00 PM,regular,Eastern Michigan,Maryland,,,mac,acc,False,3,45,0,0,3,0,0,10,21,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46098,
2002,5,2002-09-21,6:30 PM,regular,Fresno State,Oregon State,,,wac,pac12,False,19,59,6,6,7,0,0,17,14,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36457,
2002,5,2002-09-21,7:00 PM,regular,Temple,South Carolina,,,big-east,sec,False,21,42,14,0,0,7,0,14,14,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81409,
2002,5,2002-09-21,7:00 PM,regular,Bowling Green,Kansas,,,mac,big12,False,39,16,0,22,14,3,0,0,9,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000,
2002,5,2002-09-21,7:00 PM,regular,UAB,UL-Lafayette,,,cusa,sun-belt,False,0,34,0,0,0,0,0,0,10,17,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19616,
2002,5,2002-09-21,7:00 PM,regular,North Texas,TCU,,,sun-belt,cusa,False,10,16,0,3,0,7,0,3,0,7,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33281,
2002,5,2002-09-21,7:00 PM,regular,UNLV,Toledo,,,mwc,mac,False,21,38,0,0,7,14,0,14,10,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26050,
2002,5,2002-09-21,7:00 PM,regular,Southern Miss,Alabama,,,cusa,sec,False,7,20,0,0,7,0,0,7,7,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83818,
2002,5,2002-09-21,7:00 PM,regular,Arkansas State,UL-Monroe,,,sun-belt,sun-belt,False,33,21,3,7,10,13,0,14,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,5,2002-09-21,7:00 PM,regular,SMU,Oklahoma State,,,wac,big12,False,16,52,0,0,7,9,0,17,28,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41190,
2002,5,2002-09-21,7:00 PM,regular,Duke,Florida State,,5,acc,acc,False,17,48,0,3,0,14,0,3,21,14,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82397,
2002,5,2002-09-21,7:00 PM,regular,USC,Kansas State,11,25,pac12,big12,False,20,27,0,6,0,14,0,0,12,7,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49276,
2002,5,2002-09-21,7:00 PM,regular,Tulsa,Baylor,,,wac,big12,False,25,37,6,0,19,0,0,20,10,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30337,
2002,5,2002-09-21,7:00 PM,regular,Troy,Iowa State,,21,ind,big12,False,12,42,3,3,6,0,0,7,14,14,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44896,
2002,5,2002-09-21,7:35 PM,regular,Western Illinois,Northern Illinois,,,,mac,False,29,26,0,19,3,7,0,7,7,10,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23598,
2002,5,2002-09-21,7:45 PM,regular,Boston College,Miami (FL),,1,big-east,big-east,False,6,38,0,6,0,0,0,0,10,7,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73622,
2002,5,2002-09-21,8:00 PM,regular,Houston,Texas,,3,cusa,big12,False,11,41,0,3,0,8,0,14,17,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82936,
2002,5,2002-09-21,8:00 PM,regular,New Mexico,New Mexico State,,,mwc,sun-belt,False,13,24,0,7,0,6,0,3,3,8,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28587,
2002,5,2002-09-21,8:00 PM,regular,Tulane,Memphis,,,cusa,cusa,False,10,38,0,3,0,7,0,7,14,10,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32120,
2002,5,2002-09-21,9:05 PM,regular,Hawaii,UTEP,,,wac,wac,False,31,6,0,14,7,10,0,0,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35170,
2002,5,2002-09-21,10:00 PM,regular,Wyoming,Washington,,13,mwc,pac12,False,7,38,0,7,0,0,0,7,10,14,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72898,
2002,6,2002-09-26,7:45 PM,regular,Florida State,Louisville,4,,acc,cusa,False,20,26,3,10,7,0,0,3,3,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38109,
2002,6,2002-09-27,7:00 PM,regular,Texas Tech,New Mexico,,,big12,mwc,False,49,0,7,21,7,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35111,
2002,6,2002-09-28,12:00 PM,regular,Virginia Tech,Western Michigan,5,,big-east,mac,False,30,0,0,16,7,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27218,
2002,6,2002-09-28,12:00 PM,regular,Duke,Navy,,,acc,ind,False,43,17,3,19,21,0,0,7,3,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31647,
2002,6,2002-09-28,12:00 PM,regular,East Carolina,West Virginia,,,cusa,big-east,False,17,37,7,0,7,3,0,13,14,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54497,
2002,6,2002-09-28,12:00 PM,regular,Cincinnati,Temple,,,cusa,big-east,False,35,22,7,14,0,14,0,0,9,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18336,
2002,6,2002-09-28,12:00 PM,regular,Central Michigan,Boston College,,,mac,big-east,False,0,43,0,0,0,0,0,10,14,9,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41826,
2002,6,2002-09-28,12:05 PM,regular,Iowa,Penn State,,12,big10,big10,False,42,35,17,9,9,0,7,0,7,6,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,6,2002-09-28,12:10 PM,regular,Indiana,Ohio State,,6,big10,big10,False,17,45,0,10,0,7,0,7,14,17,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104194,
2002,6,2002-09-28,12:30 PM,regular,Mississippi State,LSU,,22,sec,sec,False,13,31,3,7,0,3,0,7,7,10,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90793,
2002,6,2002-09-28,1:00 PM,regular,Southern Miss,Army,,,cusa,cusa,False,27,6,7,0,13,7,0,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31402,
2002,6,2002-09-28,1:00 PM,regular,Ball State,Connecticut,,,mac,ind,False,24,21,7,7,7,0,3,14,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16849,
2002,6,2002-09-28,1:00 PM,regular,Massachusetts,NC State,,17,,acc,False,24,56,0,10,7,7,0,21,14,7,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51221,
2002,6,2002-09-28,1:00 PM,regular,New Mexico State,Georgia,,8,sun-belt,sec,False,10,41,7,0,0,3,0,7,27,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86520,
2002,6,2002-09-28,1:05 PM,regular,Northwestern,Michigan State,,,big10,big10,False,24,39,3,7,7,7,0,3,17,7,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74215,
2002,6,2002-09-28,1:30 PM,regular,Toledo,Pittsburgh,,,mac,big-east,False,19,37,0,6,0,13,0,0,21,6,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39713,
2002,6,2002-09-28,2:00 PM,regular,Troy,Missouri,,,ind,big12,False,7,44,0,0,7,0,0,7,14,13,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50220,
2002,6,2002-09-28,2:00 PM,regular,UCLA,San Diego State,,,pac12,mwc,False,43,7,7,26,3,7,0,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33610,
2002,6,2002-09-28,2:05 PM,regular,Kent State,Northern Illinois,,,mac,mac,False,6,13,0,3,3,0,0,3,7,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16302,
2002,6,2002-09-28,3:00 PM,regular,Air Force,Utah,,,mwc,mwc,False,30,26,6,0,10,14,0,7,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35659,
2002,6,2002-09-28,3:30 PM,regular,Michigan,Illinois,14,,big10,big10,False,45,28,14,14,7,10,0,13,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69249,
